Date,SalesPerson,Sales,Total Excluding Tax,Total Including Tax,Profit
08/08/2014,Taj Shand,26,20199.95,23229.94,10410.15
09/08/2014,Amy Trefl,8,4763.8,5478.37,2543.6
09/08/2014,Anthony Grosse,9,6520.5,7498.58,3609.5
09/08/2014,Hudson Onslow,17,17795.15,20464.42,9473.75
09/08/2014,Jack Potter,4,4320,4968,2278
09/08/2014,Kayla Woodcock,11,7097.4,8162.01,3705.3
09/08/2014,Lily Code,17,17484,20106.6,9205.6
09/08/2014,Sophia Hinton,14,12474.65,14345.85,7369.2
09/08/2014,Taj Shand,10,9057,10415.55,3321
11/08/2014,Amy Trefl,39,44689.25,51392.64,21253.5
11/08/2014,Anthony Grosse,25,30563.8,35148.37,16230.9
11/08/2014,Archer Lamble,24,27977,32173.55,13376.5
11/08/2014,Hudson Hollinworth,34,27282,31374.3,13841.5
11/08/2014,Hudson Onslow,21,5105.8,5871.67,2785
11/08/2014,Jack Potter,6,2665,3064.75,1028.5
11/08/2014,Kayla Woodcock,25,12455.75,14324.11,5550.75
11/08/2014,Lily Code,24,15785.5,18153.33,6522
11/08/2014,Sophia Hinton,21,14219.5,16352.43,5384
11/08/2014,Taj Shand,19,7801.45,8971.67,3605.75
12/08/2014,Amy Trefl,39,30784.6,35402.29,15323.8
12/08/2014,Anthony Grosse,20,19540.3,22471.35,9565
12/08/2014,Archer Lamble,28,44028.8,50633.12,21194
12/08/2014,Hudson Hollinworth,11,6445,7411.75,3700
12/08/2014,Hudson Onslow,21,8090.85,9304.48,4226.85
12/08/2014,Jack Potter,37,24632.5,28327.38,13953.75
12/08/2014,Kayla Woodcock,26,27735.1,31895.37,12852.7
12/08/2014,Lily Code,21,14510,16686.5,6609.5
12/08/2014,Sophia Hinton,23,34134,39254.1,19949.25
12/08/2014,Taj Shand,20,30164,34688.6,15411.75
13/08/2014,Amy Trefl,22,12233.6,14068.64,6137.3
13/08/2014,Anthony Grosse,13,10351,11903.65,5516.5
13/08/2014,Archer Lamble,9,3847,4424.05,2122.5
13/08/2014,Hudson Hollinworth,12,11528,13257.2,5209
13/08/2014,Hudson Onslow,2,998,1147.7,391
13/08/2014,Jack Potter,20,22628,26022.2,11002.5
13/08/2014,Kayla Woodcock,22,13148.15,15120.37,7235.7
13/08/2014,Lily Code,15,8797.5,10117.13,4858.5
13/08/2014,Sophia Hinton,10,4507,5183.05,2078
13/08/2014,Taj Shand,22,12390.25,14248.79,5664.5
14/08/2014,Amy Trefl,20,13934.9,16025.15,6597.1
14/08/2014,Anthony Grosse,10,13324.6,15323.29,6515.2
14/08/2014,Archer Lamble,27,23279.7,26771.66,10857.3
14/08/2014,Hudson Hollinworth,47,22122.7,25441.11,10536.5
14/08/2014,Hudson Onslow,14,9751.25,11213.94,4993.5
14/08/2014,Jack Potter,20,31153.85,35826.93,17122.4
14/08/2014,Kayla Woodcock,20,16595.2,19084.49,9143.8
14/08/2014,Lily Code,5,3476.6,3998.09,1770.5
14/08/2014,Sophia Hinton,8,4245,4881.75,1461.5
14/08/2014,Taj Shand,17,12269.05,14109.41,5392.75
15/08/2014,Amy Trefl,67,61730.45,70990.02,28053.3
15/08/2014,Anthony Grosse,6,4757,5470.55,2108
15/08/2014,Archer Lamble,19,13553.25,15586.24,6064.75
15/08/2014,Hudson Hollinworth,41,32004.35,36805.01,16742.5
15/08/2014,Hudson Onslow,24,11105.85,12771.73,5056.5
15/08/2014,Jack Potter,18,8204.55,9435.24,3821.5
15/08/2014,Kayla Woodcock,20,13509.4,15535.81,5650.9
15/08/2014,Lily Code,14,11607.2,13348.28,6349.4
15/08/2014,Sophia Hinton,13,3565.6,4100.44,1483.8
15/08/2014,Taj Shand,16,12969.05,14914.41,6992.6
16/08/2014,Amy Trefl,12,11111,12777.65,5304.5
16/08/2014,Anthony Grosse,12,13663,15712.45,6456
16/08/2014,Archer Lamble,7,3588.5,4126.78,2708
16/08/2014,Hudson Hollinworth,12,11542,13273.3,5720
16/08/2014,Hudson Onslow,4,4968,5713.2,2854
16/08/2014,Jack Potter,9,17173.5,19749.53,8361
16/08/2014,Kayla Woodcock,9,2111,2427.65,1167
16/08/2014,Lily Code,16,10045.85,11552.73,4864.3
16/08/2014,Sophia Hinton,27,18170.8,20896.43,8765.55
16/08/2014,Taj Shand,7,9826.2,11300.13,4117.3
18/08/2014,Amy Trefl,27,19832.15,22806.98,9303.6
18/08/2014,Anthony Grosse,21,18693.2,21497.18,7248.6
18/08/2014,Archer Lamble,23,11868.2,13648.43,5108.5
18/08/2014,Hudson Hollinworth,21,24329.1,27978.47,14359.7
18/08/2014,Hudson Onslow,23,14722.75,16931.16,8857.65
18/08/2014,Jack Potter,22,14811.7,17033.46,7840.6
18/08/2014,Kayla Woodcock,17,19396.7,22306.21,8534.8
18/08/2014,Lily Code,17,29180.4,33557.46,14257.8
18/08/2014,Sophia Hinton,15,10717,12324.55,5204.5
18/08/2014,Taj Shand,20,13883.05,15965.51,6656.4
19/08/2014,Amy Trefl,26,12198.9,14028.74,6187
19/08/2014,Anthony Grosse,34,27811.05,31982.71,14010.75
19/08/2014,Archer Lamble,24,22199.6,25529.54,10355.6
19/08/2014,Hudson Hollinworth,45,47027,54081.05,22458.75
19/08/2014,Hudson Onslow,12,13103,15068.45,7345
19/08/2014,Jack Potter,25,16848.75,19376.07,8888.75
19/08/2014,Kayla Woodcock,24,26685.45,30688.27,17037.15
19/08/2014,Lily Code,33,17964.3,20658.95,9395.5
19/08/2014,Sophia Hinton,34,19813,22784.95,9511.2
19/08/2014,Taj Shand,18,10027.5,11531.63,6639.5
20/08/2014,Amy Trefl,30,23947.8,27539.97,12238
20/08/2014,Anthony Grosse,26,22008.2,25309.43,11367.2
20/08/2014,Archer Lamble,35,25641,29487.15,13248.3
20/08/2014,Hudson Hollinworth,31,19689.35,22642.76,8004.85
20/08/2014,Hudson Onslow,27,25918.7,29806.51,17224.25
20/08/2014,Jack Potter,27,29003,33353.45,13761.5
20/08/2014,Kayla Woodcock,28,42399.35,48759.26,19528.6
20/08/2014,Lily Code,25,19698.6,22653.39,9607.9
20/08/2014,Sophia Hinton,33,26101.35,30016.55,13768.85
20/08/2014,Taj Shand,34,26758.4,30772.16,11734.6
21/08/2014,Amy Trefl,16,7572,8707.8,2873
21/08/2014,Anthony Grosse,9,10793.9,12412.99,2546.8
21/08/2014,Archer Lamble,5,9874.3,11355.45,7610.8
21/08/2014,Hudson Hollinworth,19,12407.7,14268.86,6388.1
21/08/2014,Hudson Onslow,11,14462.25,16631.59,7095.5
21/08/2014,Jack Potter,13,4374.2,5030.33,1892.1
21/08/2014,Kayla Woodcock,12,11981.75,13779.01,5471.25
21/08/2014,Lily Code,19,19189.2,22067.58,8050.5
21/08/2014,Sophia Hinton,10,2092,2405.8,1218
21/08/2014,Taj Shand,2,131.2,150.88,46
22/08/2014,Amy Trefl,9,7441.8,8558.07,2811.8
22/08/2014,Anthony Grosse,14,24775.5,28491.83,11263
22/08/2014,Archer Lamble,22,9565.5,11000.33,4861.5
22/08/2014,Hudson Hollinworth,14,10617.6,12210.24,5794.4
22/08/2014,Hudson Onslow,6,3061,3520.15,1746.5
22/08/2014,Jack Potter,20,12197.1,14026.67,6216.1
22/08/2014,Kayla Woodcock,11,13190.1,15168.62,5752.1
22/08/2014,Lily Code,5,10195,11724.25,5584
22/08/2014,Sophia Hinton,2,243,279.45,124.5
22/08/2014,Taj Shand,30,14788.25,17006.49,8105.3
23/08/2014,Amy Trefl,15,15949.8,18342.27,7526
23/08/2014,Anthony Grosse,9,5434,6249.1,2715
23/08/2014,Archer Lamble,2,128,147.2,89
23/08/2014,Hudson Hollinworth,14,12434.8,14300.02,6105.6
23/08/2014,Hudson Onslow,5,4131,4750.65,2252.5
23/08/2014,Jack Potter,17,12999.15,14949.03,6262.9
23/08/2014,Kayla Woodcock,12,8917.4,10255.01,3059.5
23/08/2014,Lily Code,10,9428,10842.2,5121.5
23/08/2014,Sophia Hinton,18,19469.8,22390.27,9366.4
23/08/2014,Taj Shand,19,16934.5,19474.68,8508
25/08/2014,Amy Trefl,17,13315.3,15312.6,6471.1
25/08/2014,Anthony Grosse,43,45416.3,52228.75,21013.5
25/08/2014,Archer Lamble,19,20245.35,23282.15,10246.85
25/08/2014,Hudson Hollinworth,21,12631.8,14526.58,6941.7
25/08/2014,Hudson Onslow,12,3772.5,4338.38,1976
25/08/2014,Jack Potter,25,20301.25,23346.44,10645.5
25/08/2014,Kayla Woodcock,26,20101.8,23117.07,10149.8
25/08/2014,Lily Code,27,13378,15384.71,6462.4
25/08/2014,Sophia Hinton,21,8084.65,9297.35,4480.3
25/08/2014,Taj Shand,17,15109.65,17376.1,8072.5
26/08/2014,Amy Trefl,27,31343.7,36045.26,15460.5
26/08/2014,Anthony Grosse,24,15554.75,17887.97,7725
26/08/2014,Archer Lamble,12,14850,17077.5,7212
26/08/2014,Hudson Hollinworth,21,26059.5,29968.43,10863.75
26/08/2014,Hudson Onslow,24,8767.4,10082.51,4091.7
26/08/2014,Jack Potter,14,4486.95,5159.99,2572.45
26/08/2014,Kayla Woodcock,21,13453.75,15471.81,6801
26/08/2014,Lily Code,29,34909.55,40145.99,18480.5
26/08/2014,Sophia Hinton,26,13345.7,15347.56,6862.6
26/08/2014,Taj Shand,23,15136.2,17406.63,8009
27/08/2014,Amy Trefl,22,30469.75,35040.22,17740.5
27/08/2014,Anthony Grosse,27,9274.4,10665.56,3367.6
27/08/2014,Archer Lamble,11,14823.25,17046.74,7006
27/08/2014,Hudson Hollinworth,17,10298.4,11843.16,3955.2
27/08/2014,Hudson Onslow,14,10673.5,12274.53,5853
27/08/2014,Jack Potter,14,14141,16262.15,7416.75
27/08/2014,Kayla Woodcock,20,7635.4,8780.71,2664.7
27/08/2014,Lily Code,19,8205.5,9436.33,4396.5
27/08/2014,Sophia Hinton,24,20904.6,24040.3,9385.8
27/08/2014,Taj Shand,24,14845.5,17072.33,7880.5
28/08/2014,Amy Trefl,18,17832.5,20507.38,10554
28/08/2014,Anthony Grosse,28,30500.5,35075.58,16353.7
28/08/2014,Archer Lamble,25,18850.7,21678.31,9232.9
28/08/2014,Hudson Hollinworth,19,12079.3,13891.2,5703
28/08/2014,Hudson Onslow,25,27102.35,31167.7,11842.1
28/08/2014,Jack Potter,11,9386.8,10794.82,4817.2
28/08/2014,Kayla Woodcock,18,14206.3,16337.26,7239
28/08/2014,Lily Code,17,16941.8,19483.07,8176.9
28/08/2014,Sophia Hinton,19,8892.3,10226.14,5325.4
28/08/2014,Taj Shand,27,29076.1,33437.52,16189.15
29/08/2014,Amy Trefl,19,10218.6,11751.39,5635.8
29/08/2014,Anthony Grosse,30,15986.3,18384.25,8457.7
29/08/2014,Archer Lamble,27,12147,13969.05,6464.9
29/08/2014,Hudson Hollinworth,30,24091.4,27705.11,13288.4
29/08/2014,Hudson Onslow,27,23895.8,27480.17,12337
29/08/2014,Jack Potter,28,21289.6,24483.04,10723.2
29/08/2014,Kayla Woodcock,21,9471,10891.65,4696.5
29/08/2014,Lily Code,6,11581.5,13318.73,5526.25
29/08/2014,Sophia Hinton,29,25445.95,29262.85,12626.5
29/08/2014,Taj Shand,19,7568.95,8704.3,3814.05
30/08/2014,Anthony Grosse,7,2652,3049.8,1140.5
30/08/2014,Archer Lamble,10,14267,16407.05,8948.5
30/08/2014,Hudson Hollinworth,18,10863.25,12492.74,6726.25
30/08/2014,Hudson Onslow,5,3419,3931.85,1826.5
30/08/2014,Jack Potter,11,9822.2,11295.53,4262.9
30/08/2014,Kayla Woodcock,10,4781,5498.15,2657
30/08/2014,Lily Code,13,5753.95,6617.04,2753.4
30/08/2014,Taj Shand,11,5935.9,6826.29,3473.4
01/09/2014,Amy Trefl,33,30295.55,34839.89,15738.6
01/09/2014,Anthony Grosse,12,10606.5,12197.48,5177
01/09/2014,Archer Lamble,23,23327.15,26826.23,11202.2
01/09/2014,Hudson Hollinworth,5,8250,9487.5,3675
01/09/2014,Hudson Onslow,11,5477.5,6299.13,2470
01/09/2014,Jack Potter,12,9651.7,11099.46,4741
01/09/2014,Kayla Woodcock,18,25459,29277.85,12836.5
01/09/2014,Lily Code,16,18209.15,20940.52,9460.8
01/09/2014,Sophia Hinton,4,1500.8,1725.92,871.9
01/09/2014,Taj Shand,18,23667,27217.05,12730
02/09/2014,Amy Trefl,15,14989.2,17237.58,7772.5
02/09/2014,Anthony Grosse,24,19125.95,21994.84,8337.35
02/09/2014,Archer Lamble,29,14931.9,17171.69,6803
02/09/2014,Hudson Hollinworth,26,15732.65,18092.55,7622.8
02/09/2014,Hudson Onslow,16,13934.75,16024.96,6486.75
02/09/2014,Jack Potter,25,12705.2,14610.98,5379.6
02/09/2014,Kayla Woodcock,28,12114.8,13932.02,5285.25
02/09/2014,Lily Code,24,11013.35,12665.35,5322.4
02/09/2014,Sophia Hinton,8,2573,2958.95,1484.5
02/09/2014,Taj Shand,36,19939.5,22930.43,9864.9
03/09/2014,Amy Trefl,31,17131.05,19700.71,8302.35
03/09/2014,Anthony Grosse,28,19895.8,22880.17,9300.4
03/09/2014,Archer Lamble,29,18915.4,21752.71,9705.3
03/09/2014,Hudson Hollinworth,32,17856.45,20534.92,8491.45
03/09/2014,Hudson Onslow,48,33005.45,37956.27,15427.75
03/09/2014,Jack Potter,25,23878.15,27459.88,10842.15
03/09/2014,Kayla Woodcock,37,34535,39715.25,14204.9
03/09/2014,Lily Code,21,15488.2,17811.43,9759.3
03/09/2014,Sophia Hinton,29,11089.2,12752.58,6042.2
03/09/2014,Taj Shand,33,20849.2,23976.58,10358.95
04/09/2014,Amy Trefl,22,18849.3,21676.7,8740.9
04/09/2014,Anthony Grosse,7,6834.2,7859.33,1862.1
04/09/2014,Archer Lamble,3,837,962.55,448.5
04/09/2014,Hudson Hollinworth,21,11464.85,13184.58,5661.3
04/09/2014,Hudson Onslow,16,12297.2,14141.78,5770.7
04/09/2014,Jack Potter,13,7924.7,9113.41,4227
04/09/2014,Kayla Woodcock,11,4263.75,4903.31,2025.75
04/09/2014,Lily Code,8,2052.5,2360.38,895.5
04/09/2014,Sophia Hinton,17,8919.35,10257.25,4590.35
04/09/2014,Taj Shand,12,2164.05,2488.66,1190
05/09/2014,Amy Trefl,14,8337,9587.55,2997.5
05/09/2014,Anthony Grosse,15,4249.7,4887.16,2307.7
05/09/2014,Archer Lamble,10,6751.2,7763.88,2637.6
05/09/2014,Hudson Hollinworth,28,18961.5,21805.73,8737.5
05/09/2014,Hudson Onslow,25,14192.2,16321.03,7260.6
05/09/2014,Jack Potter,12,3950.5,4543.08,2041.5
05/09/2014,Kayla Woodcock,9,12721,14629.15,7109.5
05/09/2014,Lily Code,15,8746.55,10058.53,4597.05
05/09/2014,Sophia Hinton,3,354,407.1,223
05/09/2014,Taj Shand,13,3009.4,3460.81,1606.3
06/09/2014,Amy Trefl,5,2035.6,2340.94,1119.6
06/09/2014,Anthony Grosse,5,2612.4,3004.26,1394.2
06/09/2014,Archer Lamble,30,25247.8,29034.97,13193.5
06/09/2014,Hudson Hollinworth,12,5130,5899.5,3117
06/09/2014,Hudson Onslow,8,3073,3533.95,1708.5
06/09/2014,Kayla Woodcock,9,3609,4150.35,1822
06/09/2014,Lily Code,3,1529,1758.35,888.5
06/09/2014,Sophia Hinton,5,2746,3157.9,1205.2
06/09/2014,Taj Shand,4,3480,4002,1524
08/09/2014,Amy Trefl,17,14999,17248.85,7024
08/09/2014,Anthony Grosse,24,16804.8,19325.52,9929.2
08/09/2014,Archer Lamble,15,24260.4,27899.46,15704
08/09/2014,Hudson Hollinworth,15,7036,8091.4,3405
08/09/2014,Hudson Onslow,10,2906.4,3342.36,1644.7
08/09/2014,Jack Potter,5,1819,2091.85,934
08/09/2014,Kayla Woodcock,17,20494.75,23568.96,9666
08/09/2014,Lily Code,19,16190.6,18619.19,10289.8
08/09/2014,Sophia Hinton,11,5301.5,6096.73,1448.5
08/09/2014,Taj Shand,11,19552,22484.8,8617.5
09/09/2014,Amy Trefl,28,20173.15,23199.13,8772
09/09/2014,Anthony Grosse,20,28197.75,32427.41,12858
09/09/2014,Archer Lamble,36,40446.3,46513.25,20524.3
09/09/2014,Hudson Hollinworth,39,19654.1,22602.22,10426.35
09/09/2014,Hudson Onslow,12,8073.4,9284.41,4241.2
09/09/2014,Jack Potter,16,12641.3,14537.5,6117.2
09/09/2014,Kayla Woodcock,22,13630.1,15674.62,6697.3
09/09/2014,Lily Code,19,27783,31950.45,13692.5
09/09/2014,Sophia Hinton,32,23274.05,26765.16,9740.3
09/09/2014,Taj Shand,15,4709.6,5416.04,2587.9
10/09/2014,Amy Trefl,21,16961.2,19505.39,10962.95
10/09/2014,Anthony Grosse,30,10638.2,12233.93,5645.3
10/09/2014,Archer Lamble,25,25190.55,28969.13,12426
10/09/2014,Hudson Hollinworth,17,1788.95,2057.3,976.95
10/09/2014,Hudson Onslow,24,17339,19939.85,8574
10/09/2014,Jack Potter,29,21239.6,24425.54,9810
10/09/2014,Kayla Woodcock,42,39759.4,45723.31,18094.1
10/09/2014,Lily Code,36,37434.4,43049.56,17253.15
10/09/2014,Sophia Hinton,36,28859.15,33188.04,12754.25
10/09/2014,Taj Shand,42,43076,49537.4,21912.6
11/09/2014,Amy Trefl,17,10440.5,12006.58,4880
11/09/2014,Anthony Grosse,21,7118.8,8186.62,3558.3
11/09/2014,Archer Lamble,29,23570.3,27105.84,13278.9
11/09/2014,Hudson Hollinworth,21,8758,10071.7,4345.5
11/09/2014,Hudson Onslow,7,16893,19426.95,8098.5
11/09/2014,Jack Potter,26,33341.8,38343.08,14527.25
11/09/2014,Kayla Woodcock,11,8336,9586.4,4506.5
11/09/2014,Lily Code,11,5900,6785,3039.5
11/09/2014,Sophia Hinton,7,4738,5448.7,2413.5
11/09/2014,Taj Shand,9,3807.5,4378.63,1635.5
12/09/2014,Amy Trefl,27,19691,22644.65,10065.4
12/09/2014,Anthony Grosse,17,10358.8,11912.62,6442
12/09/2014,Archer Lamble,35,18027.4,20731.52,8298.1
12/09/2014,Hudson Hollinworth,25,14355.4,16508.71,6530.5
12/09/2014,Hudson Onslow,16,2784.25,3201.89,1030.5
12/09/2014,Jack Potter,28,25567.55,29402.68,11266.25
12/09/2014,Kayla Woodcock,29,21857.3,25135.9,13955.8
12/09/2014,Lily Code,30,17583.75,20221.32,8719.5
12/09/2014,Sophia Hinton,33,26200.1,30130.12,14113.5
12/09/2014,Taj Shand,35,30962.55,35606.93,14850.5
13/09/2014,Amy Trefl,15,8672,9972.8,4449.5
13/09/2014,Anthony Grosse,14,13336.5,15336.98,6242.8
13/09/2014,Archer Lamble,20,17852.5,20530.38,8511.5
13/09/2014,Hudson Hollinworth,18,11518.3,13246.06,4477.9
13/09/2014,Hudson Onslow,9,6198,7127.7,3147.5
13/09/2014,Jack Potter,12,21509.8,24736.27,8981
13/09/2014,Kayla Woodcock,6,1376.5,1582.98,763.5
13/09/2014,Lily Code,25,21109.45,24275.87,9950.35
13/09/2014,Sophia Hinton,15,11893.2,13677.18,6234.2
13/09/2014,Taj Shand,12,11204.25,12884.89,6238.25
15/09/2014,Amy Trefl,23,19932.7,22922.61,10437.5
15/09/2014,Anthony Grosse,28,16733.1,19243.07,8591
15/09/2014,Archer Lamble,16,8686.8,9989.82,4663.3
15/09/2014,Hudson Hollinworth,9,7265,8354.75,3696
15/09/2014,Hudson Onslow,13,13304.8,15300.52,6760.3
15/09/2014,Jack Potter,21,7118.4,8186.16,3614.9
15/09/2014,Kayla Woodcock,15,3984.3,4581.95,1974.3
15/09/2014,Lily Code,16,22483.6,25856.14,11718.8
15/09/2014,Sophia Hinton,23,14854.7,17082.91,7614.2
15/09/2014,Taj Shand,11,6559,7542.85,3909.5
16/09/2014,Amy Trefl,20,14025.8,16129.67,6937.4
16/09/2014,Anthony Grosse,9,2510,2886.5,693
16/09/2014,Archer Lamble,12,13289.5,15282.93,7004.5
16/09/2014,Hudson Hollinworth,10,5233,6017.95,2652.5
16/09/2014,Hudson Onslow,14,18044.25,20750.89,8491.5
16/09/2014,Jack Potter,12,5332.25,6132.09,1627.75
16/09/2014,Kayla Woodcock,12,7581.4,8718.61,3914.8
16/09/2014,Lily Code,15,6115,7032.25,3434.5
16/09/2014,Sophia Hinton,11,5770.8,6636.42,2694.4
16/09/2014,Taj Shand,13,11958,13751.7,5215
17/09/2014,Amy Trefl,14,6792.8,7811.72,3075
17/09/2014,Anthony Grosse,18,26208.9,30140.24,11016.4
17/09/2014,Archer Lamble,23,25941,29832.15,12102
17/09/2014,Hudson Hollinworth,20,13961,16055.15,6163.5
17/09/2014,Hudson Onslow,17,16510.9,18987.54,8379.1
17/09/2014,Jack Potter,19,7292.6,8386.49,3509.7
17/09/2014,Kayla Woodcock,34,30076.15,34587.58,15259.65
17/09/2014,Lily Code,24,13182.9,15160.34,6150.7
17/09/2014,Sophia Hinton,23,13302.75,15298.17,6925
17/09/2014,Taj Shand,29,15452.85,17770.78,7728.35
18/09/2014,Amy Trefl,15,11684.6,13437.29,6822.4
18/09/2014,Anthony Grosse,19,13670.75,15721.36,6602.55
18/09/2014,Archer Lamble,16,16373.8,18829.87,9238.6
18/09/2014,Hudson Hollinworth,10,15509,17835.35,11226
18/09/2014,Hudson Onslow,20,24200.3,27830.35,11455.5
18/09/2014,Jack Potter,17,13949.3,16041.7,5674
18/09/2014,Kayla Woodcock,3,415.8,478.17,253.9
18/09/2014,Lily Code,9,3024.5,3478.18,1725
18/09/2014,Sophia Hinton,7,2877.6,3309.24,1736.8
18/09/2014,Taj Shand,14,6313.4,7260.41,2838.7
19/09/2014,Amy Trefl,13,6280.1,7222.12,3288.8
19/09/2014,Anthony Grosse,7,6646.8,7643.82,2407.9
19/09/2014,Archer Lamble,22,12219.2,14052.08,6729.3
19/09/2014,Hudson Hollinworth,22,16940.3,19481.35,7916.5
19/09/2014,Hudson Onslow,26,24986.2,28734.13,14146.1
19/09/2014,Jack Potter,4,2705.6,3111.44,1247
19/09/2014,Kayla Woodcock,25,20086.4,23099.36,9178
19/09/2014,Lily Code,12,5241.6,6027.84,2725.4
19/09/2014,Sophia Hinton,20,16633,19127.95,7848
19/09/2014,Taj Shand,16,11178,12854.7,6406.5
20/09/2014,Anthony Grosse,5,6275,7216.25,3212.5
20/09/2014,Archer Lamble,8,6342.9,7294.34,3260
20/09/2014,Hudson Hollinworth,4,487,560.05,304.5
20/09/2014,Hudson Onslow,6,2787.6,3205.74,1699.2
20/09/2014,Jack Potter,13,4566.4,5251.36,2316.1
20/09/2014,Kayla Woodcock,5,2299,2643.85,1314.5
20/09/2014,Lily Code,13,8394.15,9653.27,4125.6
20/09/2014,Sophia Hinton,5,5079,5840.85,2899.5
20/09/2014,Taj Shand,12,8331.8,9581.58,4308.1
22/09/2014,Amy Trefl,16,13266,15255.9,7645
22/09/2014,Anthony Grosse,50,28674.65,32975.86,14139.6
22/09/2014,Archer Lamble,43,36099,41513.85,17871.6
22/09/2014,Hudson Hollinworth,18,16308.3,18754.55,7666
22/09/2014,Hudson Onslow,28,17409,20020.35,8237.4
22/09/2014,Jack Potter,11,6743,7754.45,3757
22/09/2014,Kayla Woodcock,36,55341.75,63643.01,25185.25
22/09/2014,Lily Code,29,20464.3,23533.95,10150.3
22/09/2014,Sophia Hinton,22,20999,24148.85,10802.2
22/09/2014,Taj Shand,32,32200.35,37030.4,13860.35
23/09/2014,Amy Trefl,23,26796,30815.4,13280
23/09/2014,Anthony Grosse,28,14411.65,16573.4,7548.45
23/09/2014,Archer Lamble,30,19540.95,22472.09,9398.85
23/09/2014,Hudson Hollinworth,28,13467.45,15487.57,6026.25
23/09/2014,Hudson Onslow,39,28362.3,32616.66,16748.1
23/09/2014,Jack Potter,39,31850.5,36628.08,16904.5
23/09/2014,Kayla Woodcock,32,23692.6,27246.49,11827.8
23/09/2014,Lily Code,38,18560.65,21344.76,9428.9
23/09/2014,Sophia Hinton,40,50102.6,57617.99,27675
23/09/2014,Taj Shand,22,10892,12525.8,4745.5
24/09/2014,Amy Trefl,10,18641,21437.15,9644.5
24/09/2014,Anthony Grosse,15,14757.05,16970.61,7430.6
24/09/2014,Archer Lamble,24,17780,20447,9237
24/09/2014,Hudson Hollinworth,15,6713,7719.95,3541.3
24/09/2014,Jack Potter,15,10035,11540.25,4892
24/09/2014,Kayla Woodcock,12,10870,12500.5,5440
24/09/2014,Lily Code,14,3450.5,3968.08,1904
24/09/2014,Sophia Hinton,10,13336,15336.4,7480
24/09/2014,Taj Shand,20,13714.75,15771.97,6948.5
25/09/2014,Amy Trefl,25,13810.2,15881.73,7217.65
25/09/2014,Anthony Grosse,33,17307.2,19903.28,7793.5
25/09/2014,Archer Lamble,21,11828.7,13603.01,5707.9
25/09/2014,Hudson Hollinworth,32,23503.85,27029.43,12845.4
25/09/2014,Hudson Onslow,33,29817.25,34289.84,15422
25/09/2014,Jack Potter,35,34186.95,39315,16640
25/09/2014,Kayla Woodcock,44,41502.95,47728.39,19994.5
25/09/2014,Lily Code,32,13921,16009.15,7597.5
25/09/2014,Sophia Hinton,29,23206.85,26687.88,12090.2
25/09/2014,Taj Shand,27,31114.6,35781.79,17237
26/09/2014,Amy Trefl,22,7093.2,8157.18,3763.5
26/09/2014,Anthony Grosse,37,36053,41460.96,17527
26/09/2014,Archer Lamble,41,43813.65,50385.7,21871.05
26/09/2014,Hudson Hollinworth,25,6889.9,7923.39,3373.4
26/09/2014,Hudson Onslow,36,36816.8,42339.32,19117
26/09/2014,Jack Potter,29,25271.6,29062.34,10861.2
26/09/2014,Kayla Woodcock,19,13643,15689.45,7189.5
26/09/2014,Lily Code,37,19081,21943.15,10391.6
26/09/2014,Sophia Hinton,39,45254.75,52042.96,20017.05
26/09/2014,Taj Shand,32,19431.35,22346.05,10660.8
27/09/2014,Amy Trefl,18,12126,13944.9,4760
27/09/2014,Anthony Grosse,22,18186.4,20914.36,9256.1
27/09/2014,Archer Lamble,3,4570,5255.5,2594
27/09/2014,Hudson Hollinworth,18,25724,29582.6,15799.3
27/09/2014,Jack Potter,3,423.2,486.68,218.4
27/09/2014,Kayla Woodcock,20,14240.95,16377.09,6928.05
27/09/2014,Lily Code,5,8864,10193.6,7168
27/09/2014,Sophia Hinton,14,18669.2,21469.58,8965.6
27/09/2014,Taj Shand,6,4608,5299.2,2149.5
29/09/2014,Amy Trefl,36,19786.55,22754.54,8618.45
29/09/2014,Anthony Grosse,7,14437,16602.55,8006.5
29/09/2014,Archer Lamble,24,9472.6,10893.5,4798.5
29/09/2014,Hudson Hollinworth,12,6968.9,8014.24,3451.4
29/09/2014,Hudson Onslow,25,34441,39607.15,19603
29/09/2014,Jack Potter,24,15916,18303.4,6118.5
29/09/2014,Kayla Woodcock,32,33628.4,38672.66,16305.65
29/09/2014,Lily Code,26,22075.15,25386.43,11266.95
29/09/2014,Sophia Hinton,10,5614,6456.1,3072
29/09/2014,Taj Shand,34,23554.6,27087.79,14467.3
30/09/2014,Amy Trefl,18,23048,26505.2,12010.8
30/09/2014,Anthony Grosse,29,23685,27237.75,12009.7
30/09/2014,Archer Lamble,14,24614.2,28306.33,16136.5
30/09/2014,Hudson Hollinworth,6,3158.75,3632.56,1586.75
30/09/2014,Hudson Onslow,11,10475.6,12046.94,4959.7
30/09/2014,Jack Potter,13,12924.2,14862.83,4596.25
30/09/2014,Kayla Woodcock,17,10292.6,11836.49,4875.7
30/09/2014,Lily Code,18,6059.6,6968.54,2137.9
30/09/2014,Sophia Hinton,16,12375,14231.25,6931
30/09/2014,Taj Shand,3,2312,2658.8,936
01/10/2014,Amy Trefl,25,13272,15262.8,6088.5
01/10/2014,Anthony Grosse,52,33024.8,37978.54,15544.9
01/10/2014,Archer Lamble,22,15960.25,18354.29,8597.9
